collection_title,chapter_order,chapter_title,subcollection_path,module_order,module_id,module_title,row_type,section_order,section_level,section_id,section_title,source_path,resource
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m49362,Graphs of Exponential Functions,section,13,1,fs-id1165137661989,Key Equations,PRECALC/modules/m49362/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49362/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m49362,Graphs of Exponential Functions,section,14,1,fs-id1165137447701,Key Concepts,PRECALC/modules/m49362/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49362/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m49362,Graphs of Exponential Functions,section,15,1,fs-id1165137634271,Section Exercises,PRECALC/modules/m49362/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49362/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m49362,Graphs of Exponential Functions,section,16,2,fs-id1165137634275,Verbal,PRECALC/modules/m49362/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49362/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m49362,Graphs of Exponential Functions,section,17,2,fs-id1165137769974,Algebraic,PRECALC/modules/m49362/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49362/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m49362,Graphs of Exponential Functions,section,18,2,fs-id1165137597358,Graphical,PRECALC/modules/m49362/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49362/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m49362,Graphs of Exponential Functions,section,19,2,fs-id1165135560731,Numeric,PRECALC/modules/m49362/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49362/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m49362,Graphs of Exponential Functions,section,20,2,fs-id1165135321925,Technology,PRECALC/modules/m49362/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49362/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,3,m49362,Graphs of Exponential Functions,section,21,2,fs-id1165137697128,Extensions,PRECALC/modules/m49362/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49362/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,module,,,,,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,1,2,fs-idm408684752,Learning Objectives,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,2,2,eip-823,Objective 1: Convert between exponential and logarithmic form. (IA 10.3.1),PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,3,3,eip-513,Practice Makes Perfect,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,4,3,eip-814,Practice Makes Perfect,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,5,2,eip-69,Objective 2: Evaluate logarithmic functions (IA 10.3.2).,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,6,3,eip-115,Practice Makes Perfect,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,7,1,fs-id1165137644550,Converting from Logarithmic to Exponential Form,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,8,1,fs-id1165137585244,Converting from Exponential to Logarithmic Form,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,9,1,fs-id1165137530906,Evaluating Logarithms,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,10,1,fs-id1165137547253,Using Common Logarithms,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,11,1,fs-id1165137405741,Using Natural Logarithms,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,12,1,fs-id1165137870892,Key Equations,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,13,1,fs-id1165135699130,Key Concepts,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,14,1,fs-id1165135192789,Section Exercises,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,15,2,fs-id1165137427076,Verbal,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,16,2,fs-id1165137447239,Algebraic,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,17,2,fs-id1165137451809,Numeric,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,18,2,fs-id1165137527430,Technology,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,19,2,fs-id1165137932472,Extensions,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,4,m49363,Logarithmic Functions,section,20,2,fs-id1165135437184,Real-World Applications,PRECALC/modules/m49363/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49363/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,module,,,,,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,1,2,fs-idm499751632,Learning Objectives,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,2,2,eip-713,Objective 1: Find the domain and range of a relation and a function. (IA 3.5.1),PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,3,3,eip-738,Practice Makes Perfect,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,4,2,eip-297,Objective 2: Graph Logarithmic functions. (IA 10.3.3),PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,5,3,eip-820,Practice Makes Perfect,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,6,1,fs-id1165137923503,Finding the Domain of a Logarithmic Function,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,7,1,fs-id1165137554026,Graphing Logarithmic Functions,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,8,1,fs-id1165137430980,Graphing Transformations of Logarithmic Functions,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,9,2,fs-id1165137734884,Graphing a Horizontal Shift of f(x) = logb(x),PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,10,2,fs-id1165135403538,Graphing a Vertical Shift of y = logb(x),PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,11,2,fs-id1165137770245,Graphing Stretches and Compressions of y = logb(x),PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,12,2,fs-id1165137629003,Graphing Reflections of f(x) = logb(x),PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,13,2,fs-id1165135528930,Summarizing Translations of the Logarithmic Function,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,14,1,fs-id1165137749167,Key Equations,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,15,1,fs-id1165137863125,Key Concepts,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,16,1,fs-id1165135189917,Section Exercises,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,17,2,fs-id1165135189921,Verbal,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,18,2,fs-id1165137459922,Algebraic,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,19,2,fs-id1165137422264,Graphical,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,20,2,fs-id1165137705205,Technology,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
precalculus-2e,4,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,5,m49364,Graphs of Logarithmic Functions,section,21,2,fs-id1165135485736,Extensions,PRECALC/modules/m49364/index.cnxml,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/adapted-works/PRECALC/modules/m49364/index.cnxml
